tweet,retweetsCount,favoritesCount
"#Cuba and #Jamaica http://t.co/SPFLTJGtkU",484,666
"Looking back over southern #Argentina http://t.co/yjyLs2L2cY",508,723
"this black 'freezing block' freezes bacteria samples from Micro-5 almost instantly to -95 deg C http://t.co/vJiRGUQFyP",132,293
"And here is Pyongyang, North Korea. http://t.co/iewBFc4zYc",1520,1070
"A beautiful night pass tonight over Seoul, South Korea http://t.co/hsKZ7izTK3",1434,1057
"crescent moon at #sunrise http://t.co/nF2M3H5SQh",402,779
"#Sunset on thunderstorms in the south atlantic http://t.co/Y9eP2mmKZ9",461,835
"A pretty serious storm from last week- east of Madagascar in the Indian Ocean http://t.co/7dOhUxX6SO",1399,2045
"A nice view of Northern canada in January- down there somewhere beneath the clouds... http://t.co/FnIsVuh2Sr",274,500
"Our commander #astrobutch with his care package from Earth- a back scratcher and mustard http://t.co/iKdTEkGLrB",177,473
"Enjoying Opal Apples with @astrosamantha.  A real treat to have fresh fruit! http://t.co/gmiTWKcv1V",306,649
"Working the “Micro5” experiement, studying how salmonella and E. Coli affect bacteria http://t.co/yW8hoNUka9",157,327
"Columbus module on the left (glowing pink from an experiment), crew quarters in middle, US Lab on right http://t.co/44Zyu2Mn7f",359,586
"RT @AstroSamantha: How to get a nice haircut in space? If someone asks, I can recommend a good place... thanks @AstroTerry! https://t.co/1l…",184,0
"Spending some time with the #Exp42 crew yesterday admiring the cautions and warnings from our false alarm http://t.co/Syk9BkhD3v",435,920
"Lake #BuenosAires http://t.co/Xt1b32xYXf",261,469
"night #dragon http://t.co/PIDPeKhX72",147,377
"Flying over Patagonia- the sunglint and mountains and desert make for an amazing view http://t.co/uKwiiKaY1L",344,591
"Fresh fruit! A mandarin from Earth, for every crewmate. (it's a lot easier to juggle up here) http://t.co/DZDKJCjDEl",355,856
"Opening the Dragon hatch for the first time- it has that 'new spaceship smell'- very nice! http://t.co/OSe66Ygzsu",207,493
"Exploration team sent this to me: Old Glory on Martian hilltop from @MarsRovers. NASA has your solar system covered. http://t.co/s0eq7WOr8r",99,231
"Our 'cockpit' in the cupola- where #AstroButch and @astrosamantha 'flew' the robotic arm today http://t.co/yhmdoWp9MD",217,410
"#Dragon’s first #sunrise as part of #ISS http://t.co/uwIWhX29hs",1112,1694
"After #AstroButch captured #Dragon, Houston mission control remotely maneuvered it to install on #ISS http://t.co/Kg5ynwjzZU",199,392
"The #Dragon beacon flashing as she “station kept” 30m below #ISS http://t.co/4yLxyvGVUc",144,292
"#AstroButch and @AstroSamantha rocked it today- perfect capture of #Dragon! #Teamwork http://t.co/p1tkhCicuq",282,549
"#Dragon as viewed from #ISS - range 300m http://t.co/0iYy7YwIZ2",203,371
"@SpaceX #Dragon approach at night @AstroSamantha said this reminded her of the Italian flag http://t.co/jvWYzpHzct",105,161
"flying over the Sahara @SpaceX #Dragon http://t.co/qP9Ym9F3s2",197,374
"@SpaceX #Dragon is inside of 1km now from #ISS http://t.co/Hi4bfCYqfP",500,742
"@SpaceX #Dragon is getting close to @Space_Station! http://t.co/HVCGLdoUgz",92,174
"Working on “ARED” last week, our weightlifting machine http://t.co/t6FNr0zlUU",61,162
"#Astrobutch took this early this morning- Mid Atlantic USA with #aurora and #sunrise- wow! http://t.co/23Soy39xSo",732,1021
"#Astrobutch took this- he and I are watching the game in #Greenbay (just below the aurora here) http://t.co/pPiQqjHkey",1302,2057
"Sunglint on the southern #ChesapeakeBay - best crabcakes in the world there! http://t.co/NoJFyKIjHA",220,467
"Finally got to use the U.S. Lab window for photos yesterday- amazingly clear and sharp- here's #SanDiego http://t.co/LTOO7FyyX7",1505,2536
"The Atlantic Seaboard and Chesapeake Bay in Color http://t.co/Xn5FAO7Ep8",371,595
"#Maryland, #DC, #Baltimore, #Chesapeake Bay in black and white (as in- white snow!) http://t.co/kk2qOqCQxW",260,438
"Another #SpotTheStation, this one from a friend in #Melbourne #Australia. http://t.co/7tzPVMcXYR",59,212
"Wearing purple today- and rooting (with @astroReid) for @Ravens as they play @Patriots http://t.co/j0gmnQmoX7",366,1272
"#Москва видна за замерзшими и заснеженными реками - Волга и Дон http://t.co/u6PVDzDkdZ",95,211
"Neuromapping- an experiment studying how our brain works. Answer- it works, but slower in space 😊 http://t.co/GPDXZgKyih",241,396
"Did some very cool #science yesterday. CFE measuring this silicon liquid, learning how fluids behave in space. http://t.co/nE2eTmxFZi",141,355
