tweet,retweetsCount,favoritesCount
"#Вулкан #Вестдаль, #Алеутские острова #МКС (Mount #Westdahl, #Aleutian #Islands #ISS) #BlueDot http://t.co/XN7GD3ytIB http://t.co/XV6OjQ8uAi",39,55
"Города мира - #Сантос #Бразилия #МКС (Cities of the World - #Santos #Brazil #ISS) #BlueDot http://t.co/UQTFTuGWzk http://t.co/7dYIVxOxnN",47,87
"#Остров Халл, Республика #Кирибати #МКС (Hull #Island, Republic of #Kiribati #ISS) #BlueDot http://t.co/PXJV9xB2xV http://t.co/GNu3JfykV5",56,75
"@Vasilevskaya_RT забыл спросить, а  когда, и на каком канале будет показано интервью?",0,0
"RT @Vasilevskaya_RT: @OlegMKS у нас в гостях. Моя, любящая космос душа, радуется http://t.co/vqQDRK2FMC",3,0
"сегодня был на записи интервью для Russia Touday. http://t.co/1R038WokGU",12,22
"@ivan_rest пока не смотрел, но посмотрю обязательно",0,2
"Борьба с пылью на #МКС подр. в блоге (Dust Control on the #ISS detail see in blog) http://t.co/3XsGOW9JQX http://t.co/jNt2hbmsTA",35,45
"RT @fka_roscosmos: Новая запись Елены Серовой в блоге 'Почтовый ящик МКС': http://t.co/PmaX31f9eD http://t.co/jCxhbBV3ly",79,0
"Вечерние #облака #МКС (#Evening #Clouds #ISS) #BlueDot http://t.co/7wEJpI58F9 http://t.co/fJU4OU01Oh",38,66
"Высохшее озеро Розамунда на терр. авиабазы Эдвардс (Rosamond Lake near Edwards Air Force Base) http://t.co/bOwHEBYKOr http://t.co/mJ0YiQQya9",22,34
"Авиабаза Эдвардс #США #Калифорния #МКС (#Edwards Air Force Base #USA #California #ISS) http://t.co/bOwHEBYKOr http://t.co/FlAsHISqTc",28,33
"#Облака над северной #Бразилия #МКС (#Clouds over Northern #Brazil #ISS) #BlueDot http://t.co/RhHkSIoXny http://t.co/zPfHw7YcF4",28,57
"#Ледники в горах #Памир #МКС (Gigantic #Glaciers in #Pamir #Mountains #ISS) #BlueDot http://t.co/Ip0rVDGnWG http://t.co/OgXBLT6mp9",43,59
"Розовые облака #МКС (The Pink Clouds #ISS) #BlueDot http://t.co/mUkmWFnEpk http://t.co/Tm7F9NK3cS",31,58
"RT @fka_roscosmos: Состоялась рабочая встреча руководителя Роскосмоса и главы КНК http://t.co/4mVhwkfc4a http://t.co/Jah4WCnHYp",14,0
"Краски Земли Горы #Еронго #Намибия #Африка #МКС (Mount #Erongo #Namibia #Africa #ISS) #BlueDot http://t.co/c9bU9zIS6q http://t.co/HZNX3PkCJ3",31,51
"@GlukhovPetr сообщите ваш email. спишемся, и там уже всё обговорим.",0,0
"RT @nasahqphoto: A few photos from the #Exp41 landing have been posted! Check them out! https://t.co/Lgd53BRebe #ISScrew #NASA #ISS http://…",607,0
"RT @Space_Station: #ISS &amp; #Soyuz hatches closed at 4:27pm ET. #NASATV undocking coverage resumes at 7:15pm... http://t.co/c9wgxcsBzl http:/…",96,0
"RT @fka_roscosmos: МКС и ТПК «Союз ТМА-13М». Люки закрыты. http://t.co/diTSVG4TgN",14,0
"RT @universetoday: Giant Water Bubble Engulfs Video Camera On Space Station, With Hilarious Results  http://t.co/NjaCkYI2TE http://t.co/Eo4…",38,0
"RT @esaoperations: Watch the return to Earth live: http://t.co/f9j6uqvoxI RT @Astro_Alex: R-1: Last day of the #BlueDot mission in orbit ht…",48,0
"RT @astro_reid: Fun #science #SpaceVine – drops are rejected by water bubble if force &lt; surface tension, added if &gt; https://t.co/Ml6JkMEMzw",1235,0
