tweet,retweetsCount,favoritesCount
"Сегодня 70 лет исполнилось бы Александру Сереброву. Земля Вам пухом Сан Саныч! Мы Помним!",2,1
"RT @Sochi2014: Gold medal in the men’s free skate goes to Yuzuru Hanyu (JPN), silver- Patrick Chan (CAN) &amp; bronze- Denis Ten (KAZ)! http://…",1491,0
"RT @guardian: The agony and the ecstasy of #Sochi2014 in pictures: http://t.co/MP0iBXpll8 http://t.co/vvxKMJSu3T",201,0
"@pozdeevvo да. Это на красной поляне. Сегодня Сочи встречает нас просто чудесной погодой.",0,0
"@ShuttleAlmanac in Sochi!",1,3
"@ESA_CAVES and more sea and caves for full of happiness!",0,0
"+15 °С, sun, sky and mountains! http://t.co/ALSyRmWhT4",4,5
"Welcome to Sochi!!! http://t.co/z5lRkikx34",1,9
"@YNieba Thank you! I'm sure it will be great show. Unfortunately we don't have tickets for this event.",0,1
"Едем в Сочи!!! Go to Sochi! #Sochi2014 #Olympic_train http://t.co/60Aum9Z96O",3,2
"RT @ESA_CAVES: x-mas dinner in prison? Better: #Apollo 8 - Astronauts relax aboard the U.S.S. Yorktown following their recovery http://t.co…",8,0
"Today I talked to Sergey! It always pleasure to see your friends in space! http://t.co/ial5euXWuH",0,7
"@ESA_CAVES thank you! It was my favorite class during the CAVES training!",1,3
"@ISS101 Doctors are arrived!!! :)",1,2
"Congratulation! Successful launch of #ISS-37. Watching launch in office of Russian support group. http://t.co/6mfCCdVziK",1,4
"@ESA_CAVES is it close to 'angel wing' ? ;)",0,0
"@ESA_CAVES ??? Where is it? New base camp?",0,0
"@ESA_CAVES it was our favorite question last year :)",0,1
"@ESA_CAVES Karst! What is Karst? :)",0,1
"@ESA_CAVES Hello to everybody! Wish you great training!",0,1
"@ESA_CAVES for what do you need board with nails? May be we don't know something ;)",1,3
"@Astro_Soichi may be they are residents of Atlantis?",1,2
"@Astro_Andreas Good luck guys! Wish you successful training! And waiting for underwater video in 'Sirio' style ;)",0,2
"100 days on orbit! New technologies let us to connect with #ISS online:) http://t.co/aMQ2QTPWZG",3,4
"@Astro_Andreas @ESA_CAVES Almost Impossible :))",0,1
"My working place in MCC-H. Training is in progress. http://t.co/2sVqDB1rYY",0,2
"RT @Astro_DavidS: Cosmonauts proudly waving the Russian flag outside ISS! http://t.co/oTTFcwDN6Y",33,0
"One more flight. Vaiting in Atlanta http://t.co/UyJmZEdXyc",0,1
"@spasmunkey no. It's my first long trip to Houston:-) I visited Houston 2 years ago.",0,0
"@dimanja1984 спасибо",0,0
"@space_artyom нет. В региональную группу управления в качестве главного оператора.",0,0
"Looking forward to loooong day. Moscow - Paris - Atlanta - Houston. http://t.co/to9Ki1usiN",0,3
"@ShuttleAlmanac @therealdjflux No. This is the chamber in IMBP (institute of medical and biological problems).",0,0
"@dimanja1984 да - это барокамера в ИМБП (институт медико биологических проблемм)",0,0
"@PC0101 Not yet:-) I'm looking forvard to trip to Houston next week, as a member of support team in mission control.",0,1
"@PC0101 YES! I've just finished my medical test inside",0,1
"Прохожу мед тесты после болезни. ТБК 63 - 50 лет безупречной службы http://t.co/UUY4HanJ00",1,0
"50 years old pressure chamber. http://t.co/04SvoRkpYX",4,2
"@aurora113311 it depends on mood. I promise, I'll tell you when I fly:-)",0,0
"@akanel it is international programm now ;-) but, we still should be ready for ... surprises",0,0
"@travelholic @zippyg2 @4tuneQkie @starlingLX It will be special parachute training!",1,0
"@travelholic @zippyg2 @4tuneQkie @starlingLX the most interesting training will start in one month:-) by the way,will try to tweet more",3,2
"RT @astro_luca: #Sunday dinner with the crew... Cena domenicale con l’equipaggio #Volare http://t.co/hWHUIsiZPN",196,0
"@ESA_CAVES @Astro_Jeremy @Astro2fish @astro_paolo @Astro_Satoshi Good Luck!!! Cavenauts",0,0
"@Flyberry_msk спасибо!",0,0
"А в это время внизу идёт дождь...   It is raining at the bottom... http://t.co/Pzd5dK13TR",4,2
"Hurray! Flight training in my schedule! Again after 5 year break. http://t.co/Q2ROlpY2dN",5,2
"@YNieba today only 1 km, just for remember how it is",0,0
"Are you ready? Lat's GO! http://t.co/8cSxKY5IwU",0,1
"Отличный день для прыжков с парашютом! Excelent day for skydiving! http://t.co/tYjc64tpHC",0,2
