tweet,retweetsCount,favoritesCount
"RT @Space_Station: &gt;@SpaceX #Dragon splashdown at 7:44pm ET ending #ISS mission. 3,700 pounds of @NASA cargo &amp; @ISS_Research returned... ht…",46,0
"RT @StationCDRKelly: .@SpaceX #Dragon success! 5Klbs supplies &amp; my 3rd-time flyer space sweatshirt now on #ISS w ISS_Research home Look fwd…",55,0
"RT @Space_Station: NASA is bringing wonders of #ISS &amp; @Astro_Wheels and @astro_reid to the Bay Area Feb. 17-20: http://t.co/zXdr6ZtURw http…",68,0
"RT @AstroTerry: #Dragon flying in close formation at 17,500 MPH shortly after release. http://t.co/09W6TsMCZP",246,0
"RT @Space_Station: &gt;@SpaceX #Dragon headed to Pacific Ocean splashdown after 2:10pm ET release from #ISS... http://t.co/EwUNVU56lM http://t…",230,0
"RT @Space_Station: &gt;@SpaceX #Dragon safely departing #ISS vicinity. #ISScargo ops complete. Ground now controlling @CSA_ASC #Canadarm2. htt…",376,0
"RT @Space_Station: &gt;@AstroSamantha commands @CSA_ASC #Canadarm2 to release @SpaceX #Dragon at 2:10pm ET. First departure burn complete. htt…",82,0
"RT @Space_Station: &gt;@SpaceX #Dragon on tip of @CSA_ASC #Canadarm2 before it's 2:10pm ET release from #ISS for a splashdown in Pacific. http…",263,0
"RT @Space_Station: Watch @NASA TV as @AstroSamantha releases @SpaceX #Dragon from Canadarm2 before splashdown... http://t.co/iXp0BsUWQ1 htt…",241,0
"RT @Space_Station: &gt;@NASA announces new #ISS crew members for #Exp48, #Exp49 and #Exp50... http://t.co/VfQ6UizCIU http://t.co/tUgTYhNxqi",244,0
"RT @Space_Station: Endeavour spacewalkers set up #ISS for future Destiny lab in December 2000. First @Space_Station crew #Exp1 inside. http…",206,0
"'Spiral of lights BURSTING from Earth!  #Spain looks like it is floating away from #Africa' #AstroButch http://t.co/BS7Qd1dYsJ",1236,1482
"#HongKong at night” #AstroButch http://t.co/bsWP85xPXn",118,177
"“#Melbourne #Australia” #AstroButch http://t.co/unOjUMxxTA",88,143
"“Scenes from 3 #colorful #continents. Can you #namethe continents and what you are seeing? ” #AstroButch http://t.co/YbMKxNEUbN",416,641
"“Can you spot #Nashville?” #AstroButch http://t.co/xaXMpKXInW",118,178
"“#Kuwait City” #AstroButch http://t.co/OChH67NhLc",78,140
"RT @Space_Station: #Exp42 packs @SpaceX #Dragon and closes #ISS hatches. Cosmonauts work Russian @ISS_Research... http://t.co/Nf6QLrPPxX ht…",193,0
