tweet,retweetsCount,favoritesCount
"金井宇宙飛行士インタビュー後編“@JAXA_jp: [ファン！ファン！JAXA！] 金井宇宙飛行士、こんにちは！ [インタビュー・後編] http://t.co/28XVxr6kVu”",8,12
"フィリピン近くの環状さんご島“@NASA_Astronauts: “Great atoll near Philippines!” #AstroButch http://t.co/QWsxbtOCeM”",44,60
"衝突•合体の渦中にある銀河“@NASA: Galactic get-together has impressive light display: http://t.co/5iZQ5dahhP @chandraxray http://t.co/mnhulfD4vl”",82,115
"RT @JAXA_en: [Satellites and Spacecraft] Launch of Hayabusa2 Quick reviewed movie #hayabusa2 http://t.co/woobBJYq9p",25,0
"お昼寝“@ANIMALPlCTURES: Nap time. http://t.co/puJ2VGO2b8”",139,137
"ねえねえ、遊ぼうよ！“@ANIMALPlCTURES: Play with me! http://t.co/lqYnB9vi1E”",60,68
"RT @Astro_Kimiya: 数ヶ月前に、IMAXカメラを使用した撮影テクニックの実地訓練があったのですが、そこで私達が撮影した映像をIMAXシアターで確認しました。早朝、開館前の映画館を使用した訓練です。改善すべき点や新たなテクニックについて、映画監督、カメラマン、先輩…",39,0
"茂木健一郎さん、貴重な機会をいただき、ありがとうございました！“@kenichiromogi: 宇宙飛行士の古川聡さん（@Astro_Satoshi）にお目にかかりました。 http://t.co/5m9Mb1d0YB  https://t.co/0NOMJW1bno”",19,20
"RT @JAXA_jp: [「はやぶさ2」特設サイト] はやぶさ2の旅路（往路編） #hayabusa2 http://t.co/EPquEjvEi7",117,0
"オーロラ“@Astro_Alex: More #Aurora. #BlueDot archive #TwitterTuesday @Flickr https://t.co/aXSmfXksee http://t.co/0rXKiluIlf”",21,25
"モニュメントバレーの一本道、米国ユタ州“@BEAUTIFULPlCS: Lonely road through Monument Valley, #Utah. http://t.co/0gqddZvxNi”",6,6
"金井宇宙飛行士へのインタビュー前編“@JAXA_jp: [ファン！ファン！JAXA！] 金井宇宙飛行士、こんにちは！ [インタビュー・前編] http://t.co/obLUZ5M3AA”",11,10
"いい帽子でしょ？“@ANIMALPlCTURES: I made a hat. http://t.co/ntfgnsOJRA”",116,129
"こちらも富士山“@BEAUTIFULPlCS: Mt. Fuji on an orange background. http://t.co/h08MYlxdsL”",96,140
"ブロモ山の朝、インドネシア“@BEAUTIFULPlCS: Morning at Mt. Bromo. http://t.co/E0jG5XNx7r”",27,45
"富士山“@BEAUTIFULPlCS: Mt. Fuji, #Japan from the chilly water. http://t.co/acA0Y97Q9x”",70,115
"山の湖“@BEAUTIFULPlCS: Mountain lakes are just the best. http://t.co/aXzbhF6Kai”",27,75
"はやぶさ2順調です“@JAXA_jp: [「はやぶさ2」特設サイト] さあ宇宙探査ミッションへ！はやぶさ2クリティカル運用期間を完了 #hayabusa2 http://t.co/fIc6ONRq5d”",40,27
"セント•へレンズ山(米国ワシントン州)と夜空“@BEAUTIFULPlCS: Mount St. Helens. Photo by Miles Morgan. http://t.co/v9RqVEZuV3”",51,77
"木登りの練習“@BEAUTIFULPlCS: Learning to climb. Photo by Steve Perry. http://t.co/xkMwmxFH7U”",19,45
"Following the Mediterranean diet could slow aging process http://t.co/ab7SntDl0N",5,7
"地中海式食事により年をとる速さが遅くなる可能性、という研究。一般に地中海式食事は野菜・果物・ナッツ・オリーブ油・魚を豊富に摂り、肉は控えめにするものです。http://t.co/ab7SntDl0N 地中海式食事に従う割合が多いほど、テロメアの長さが長い傾向にあったそうです。",64,75
"オリオン宇宙船試験機打上げ成功おめでとう！“@Chief_Astronaut: Congrats to @NASA's Bill Ingalls-his @NASA_Orion shot! @apod: Orion Launch http://t.co/EYcqxyT4Of”",61,66
"オリオン宇宙船試験飛行時に撮られた地球“@NASA: Here's Earth as seen from #Orion during its flight out to a peak altitude of 3,600 miles. http://t.co/ZjL9A2F2cR”",196,180
"オリオン宇宙船試験飛行打ち上げに向けた準備状況はこちら“@NASA: Follow preparations for #Orion's flight test on our blog: https://t.co/xICIgHj5fX http://t.co/hJ6pZue0kw”",74,56
"Re: Scientists develop process that turns human waste into rocket fuel http://t.co/f4BXrRWFC4",8,7
"再: ヒトの排泄物を処理してメタンガスを発生させ、ロケットの燃料にしようという米国科学者の研究です。http://t.co/f4BXrRWFC4",27,22
"@Naoumesuge ご指摘ありがとうございます。やり直します。",0,0
"はやぶさ2正常です“@JAXA_jp: [発表] 小惑星探査機「はやぶさ2」（Hayabusa2）の クリティカル運用期間の終了について http://t.co/JEy3HvJMUR”",43,30
