tweet,retweetsCount,favoritesCount
"RT @AstroSamantha: And in the meantime @AstroTerry watched #ATV5 depart from the Russian docking compartment window. http://t.co/MLVu5X7hCM",185,0
"Catch a picture of #ATV5 over Europe this eve +/- 19:10 CET, for our #Valentine competition:  http://t.co/lkg4xAApSm http://t.co/631d4wo9QK",35,51
"RT @AstroSamantha: Great! #SpaceInvader is staying with us! Let's find you a place... #space2iss http://t.co/RhR6HSNMKC",94,134
"RT @esaoperations: #ATV5 reentry timeline Sunday, 15 Feb, updated. Impact expected at 19:12CET http://t.co/QISt8wp6A3",33,0
"Nice job! RT @AstroSamantha: #ATV5 has departed! http://t.co/gstJng0lZI",24,69
"RT @esaoperations: Wondering where #ATV5 is? See for yourself via http://t.co/6LxJTRfdvD Thanks, http://t.co/r4ykwY42Ci http://t.co/gd7FhLG…",38,0
"RT @NASA: Tech, expertise gained thru 5 ATV #ISScargo missions to be used by @esa to develop the service module for @NASA_Orion http://t.co…",335,0
"RT @Space_Station: .@ESA fifth and final #ATV5 leaves #ISS at 8:42am ET. Now 3 spacecraft @Space_Station... http://t.co/3qATq8E2Ay http://t…",181,0
"RT @esaoperations: .@esa Break-Up Camera will still record despite 'classical' reentry: http://t.co/QlYwf8N85h @matthiascarter http://t.co/…",41,0
"So long #ATV5 - thanks for all the supplies http://t.co/qhEGROW4yK",60,104
"RT @esaoperations: Unfortunately as #ATV5 undocks there will be no sunlight reaching #ISS, so no pretty pictures... http://t.co/ciJDwd0Aqw",49,0
"RT @esaoperations: First boost from #ATV5 to get away from #ISS",32,0
"Separation of final ATV confirmed at 14:42 CET RT @esaoperations: SEPARATION #ATV5",28,22
"Go for undocking of final ATV RT @esaoperations: GO for #ATV5 hooks opening, all teams agree http://t.co/HQcGZru5bp",24,28
"Watch LIVE: final ATV undocking from #ISS in English via @NASA and French via @CNES http://t.co/jU5yDClkaO",28,12
"RT @esaoperations: ATVCC confirms: We are GO for #ATV5 vehicle wakeup",60,0
"#Rosetta at point of closest approach to comet NOW RT @ESA_Rosetta: 12:41 UT: At closest approach to #67P!",53,56
"RT @esaoperations: Cosmonaut Sasha Samokutyaev &amp; @AstroSamantha now on #ATV5 undocking tasks on board #ISS http://t.co/lPOmzlt4TM",25,0
"RT @esaoperations: Next big step in undocking: ground team will command #ATV5 'wakeup' at 14:16CET. Departure set for 14:44CET http://t.co/…",17,0
"RT @ESA_Rosetta: One hour to go to closest approach! At 12:41 UT I'll pass just 6 km over the Imhotep region of #67P! http://t.co/r0iK8AUqrK",236,0
"RT @ESA_Rosetta: More details on what’s going on at Mission Control during this new phase of flybys around #67P: http://t.co/sK8uNUlHdG #Li…",49,0
"REPLAY: We caught Kris Kapelle, Mission Director, for a quick update on #ATV5 undocking today, via #ESAhangout https://t.co/ZrvPJu3z1x",13,10
"LIVE NOW: #ESAhangout on #ATV5 with Mission Director Kris Capelle &amp; @ESAoperations  http://t.co/i4X2mWyI2K http://t.co/bMQFPC4BPz",7,13
"RT @ESA_Rosetta: Close flyby will let me taste &amp; sniff innermost parts of #67P's coma, &amp; take measurements of surface at diff wavelengths #…",83,0
"Up close RT @ESA_Rosetta: I'm all set for my 6 km flyby of #67P at 12:41 UT today! Story: http://t.co/NCZlfdEwAR http://t.co/CDRQFlafCQ",53,54
"Join @esaoperations at +/- 11:30 CET in an impromptu #ESAhangout on #ATV5 with Kris Capelle https://t.co/dqX6FEsqAW http://t.co/9X38zCSf77",12,18
"Gorgeous RT @AstroSamantha: How do you like what the sunglint is making of this bay in Baja California? #HelloEarth http://t.co/Rz001j2Dt6",35,55
"RT @esaoperations: Today's #ATV5 undocking webcasts: 1400CET start (FR) via @CNES, 1415CET start (EN) via @NASA - access via http://t.co/Uv…",63,0
"RT @esaoperations: #ISS hooks are open for #ATV5 undocking http://t.co/7t5YqjLseh",39,0
"Love it! RT @startorialist: Everyone's favorite new @Planck image in WEARABLE FORMhttp://t.co/CrQnASfx0D http://t.co/28HeD2pwGj",33,66
"Follow today's #ATV5 undocking from #ISS in the #ATV blog plus live tweeting by @ESAoperations http://t.co/7f81CjzhMT http://t.co/coS98cVZeJ",77,78
"Its a day of breakups and makeups at ESA: we say farewell to #ATV5 and @ESA_Rosetta sneaks a kiss from the #comet  #ValentinesDay",27,34
"From ESA with love this #ValentinesDay  http://t.co/2jrqejXyId http://t.co/pNMPHN4EfL",248,203
"14 reaons to love @NASA ESA Hubble this #ValentinesDay. Tell us yours! http://t.co/0up5uVwUKX http://t.co/laljwLRBFC",173,187
"RT @DiegoU: The @esa 'breakup camera'. In spite of the name, it films spacecraft destructions,not #Valentine's Day mishaps #atv5 http://t.c…",65,0
"RT @Arianespace: #Galileo satellites undergo “fit check” ahead of @Arianespace's #Soyuz launch on March 27: http://t.co/Z7KsMLmUID http://t…",46,0
"RT @ESA_EO: #EarthfromSpace 'Desert reservoir' #LasVegas + Lake Mead. Info: http://t.co/0qqQ3FREVQ Watch: https://t.co/6j99EGcCl3 http://t.…",49,0
"RT @AstroSamantha: There are things that only the darkness can frame. Turn off the light and turn on the imagination. #MilluminoDiMeno. htt…",1125,0
"For #ValentinesDay tomorrow, say it with @ESA! http://t.co/2jrqejXyId http://t.co/sJYO6PtiiR",45,44
"RT @esaoperations: #ATV5 hatch closing - the video clip: Well done @AstroSamantha &amp; Sasha! http://t.co/9E1c2PDjdX http://t.co/l0WtkieY58",31,0
"RT @esaoperations: #atv5 hatch is closed! http://t.co/pANUZ9s8jN",41,0
"RT @ESA_Rosetta: Stunning interplay between activity &amp; shadows – #CometWatch 9 Feb, 105 km from #67P http://t.co/0azY4yAPfY http://t.co/e0p…",374,0
"RT @esaoperations: On board #ISS, @AstroSamantha &amp; Alexander Samokutyaev (Sasha) have the GO to remove the #ATV5 quick-release clamps &amp; clo…",18,0
"RT @astro_reid: I love it when @esa turns photos @Astro_Alex and I took into hardcore #science - this is cool data analysis! http://t.co/2z…",368,0
"RT @esaoperations: Teams from ESA, @CNES &amp; industry in Toulouse today, working to prep #ATV5 Georges Lemaître to leave the ISS tmrrow http:…",29,0
"RT @AstroSamantha: Along the  Rhine from Cologne to Duisburg and the famous Ruhr area. Hello #Germany and hello @ESA_EAC ! http://t.co/i2ny…",229,0
"RT @esaoperations: #ATV5 now in contact with @NASA's data relay satellites. #TDRS provides comms support for ATV when in freeflight http://…",18,0
"TT @Elysee: @fhollande welcomes the success of the #IXV mission, achieved by European space  http://t.co/6GPfC7p6XV",14,22
"Follow the last moments of final Automatic Transfer Vehicle as it leaves #ISS tomorrw on #ATV blog #FF @ESAoperations http://t.co/7f81CjzhMT",19,23
"RT @astro_timpeake: 4hrs in Soyuz sim today, all kinds of emergencies, warning panel lit up like a Christmas tree...must be Friday 13th! ht…",114,0
"@PC0101 @marco_t @ESA_Rosetta @esaoperations Thanks Peter : )",0,2
"RT @esaoperations: Update from ATV-CC Toulouse: #ATV5 is GO for undocking. Departure set for Sat 14:44CET http://t.co/3FAYaN8CBG http://t.c…",86,0
"Love it RT @ESA_Rosetta: There’s even a #heart-shaped boulder there for #ValentinesDay :)  2/2 http://t.co/pEXo8mxazi http://t.co/a37D7O6kVD",102,94
"RT @ESA_Rosetta: Will be passing over Imhotep region on #67P’s large lobe during tomorrow’s 6km flyby http://t.co/sJNh37QDtn (1/2) http://t…",106,0
"Call for media: last chance to see #sentinel 24 Feb,  before it is packed up for shipment to Europe's Spaceport http://t.co/7IIYFQePWQ",14,8
"@eneaagolli2 @esascience @SunViewer plenty more to see here on ''The Sun Now' page - choose your favourite colour ; ) http://t.co/92iHnmr1MK",1,0
"RT @ESA_History: #OTD 13 Feb 2012, @esa’s 1st #Vega rocket launched, VV01 @ASI_spazio @Arianespace http://t.co/Pm3jaTPIJo http://t.co/AuRnQ…",58,0
"RT @esascience: The Sun this morning! RT @SunViewer: Coronal mass ejection seen here on LASCO C2 on the left. http://t.co/76tKYHuoIo",113,0
"@crayonsalad @ESA_EO New #Valentine e-cards coming shortly : )",0,1
"Tune in for #EarthfromSpace at 10:00 CET. This week's edition features Las Vegas and Lake Mead in the US http://t.co/nHgpXN6IOU",10,9
"Thanks guys! RT @esa_ixv: The #NosAries naval station team that safely recovered our #IXV and sends it back to Europe http://t.co/bueVMhr6dW",30,64
"@ESAcleanspace @esaoperations @ESA_EO hope you cleaned the plate too ; )",1,3
